"url","type","topical","clicks_365","impressions_365","pos_365","clicks_90","impressions_90","clicks_30","impressions_30","trend_pct","internal_links","backlinks","ref_main_domains","current_decision","cohort","reason"
"https://www.surfpointrecovery.com/blog/how-alcohol-affects-relationships","blog","unclassified","20","13150","15.7","9","6187","1","331","-88.7","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 20 clicks 365d"
"https://www.surfpointrecovery.com/blog/alcohol-and-hair-loss","blog","unclassified","19","25974","29.5","12","5170","0","416","-82.5","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 19 clicks 365d"
"https://www.surfpointrecovery.com/blog/marijuana-addiction-statistics","blog","core","18","17637","15.3","11","8731","1","350","-91.6","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 18 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-get-rid-of-alcohol-addiction-fallout-76","blog","core","18","17258","10.2","8","9864","1","1248","-71","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 18 clicks 365d"
"https://www.surfpointrecovery.com/blog/the-history-of-xanax","blog","core","18","16356","16.4","9","6558","0","404","-86.8","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 18 clicks 365d"
"https://www.surfpointrecovery.com/blog/emotional-effects-of-alcohol","blog","core","17","25781","28.6","11","9903","2","1571","-62.3","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 17 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-alcohol-cause-hot-flashes","blog","unclassified","17","27019","12.6","8","9900","0","583","-87.5","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 17 clicks 365d"
"https://www.surfpointrecovery.com/locations/accredited-addiction-recovery-center-in-bay-ridge-ny","location_page","core","16","2870","17.5","2","992","1","93","-79.1","3","0","0","KEEP-AUDIT","B_bleeding","real-catchment location, 17 sess 90d, 1 conv 365d"
"https://www.surfpointrecovery.com/blog/the-dangers-of-mixing-alcohol-accutane","blog","unclassified","16","15231","19.7","3","4671","0","25","-98.9","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 16 clicks 365d"
"https://www.surfpointrecovery.com/blog/consequences-of-drug-abuse","blog","unclassified","16","16552","20.2","7","3302","0","316","-78.8","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 16 clicks 365d"
"https://www.surfpointrecovery.com/blog/dangers-of-mixing-alcohol-mobic","blog","unclassified","16","23702","14.8","8","7802","0","20","-99.5","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 16 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-long-does-it-take-for-alcohol-to-kick-in","blog","unclassified","15","60475","18.5","7","32410","0","1917","-87.4","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 15 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-stop-caffeine-addiction","blog","core","15","12185","31.5","10","7352","0","584","-82.7","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 15 clicks 365d"
"https://www.surfpointrecovery.com/blog/most-addictive-activities","blog","unclassified","14","3650","9.5","7","1732","2","235","-68.5","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 14 clicks 365d"
"https://www.surfpointrecovery.com/blog/mixing-prozac-and-alcohol","blog","unclassified","14","14930","36.6","9","6284","0","797","-70.9","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 14 clicks 365d"
"https://www.surfpointrecovery.com/blog/drunk-driving-statistics","blog","unclassified","14","11564","30.1","9","5740","2","548","-78.9","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 14 clicks 365d"
"https://www.surfpointrecovery.com/locations/staten-island","location_page","unclassified","14","704","36.6","7","138","0","13","-78","1","0","0","AUDIT","B_bleeding","out-of-borough with some signal"
"https://www.surfpointrecovery.com/blog/divorcing-an-alcoholic","blog","unclassified","13","3226","40.4","7","1117","0","201","-56","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 13 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-oscar-health-cover-rehab-treatment","blog","core","12","10925","23.6","4","2367","1","186","-82.9","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 12 clicks 365d"
"https://www.surfpointrecovery.com/blog/moms-who-drink","blog","unclassified","12","6506","29","5","2325","1","299","-70.4","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 12 clicks 365d"
"https://www.surfpointrecovery.com/blog/can-alcohol-cause-memory-loss","blog","unclassified","12","8088","30.4","7","4466","0","600","-68.9","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 12 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-healthfirst-cover-rehab-treatment","blog","core","11","12032","13.7","4","7898","0","129","-96.7","0","0","0","AUDIT (core topical)","B_bleeding","low-value, 11 clicks 365d"
"https://www.surfpointrecovery.com/blog/will-breathalyzers-come-in-your-new-car","blog","unclassified","11","8211","22.8","5","2488","0","344","-67.8","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 11 clicks 365d"
"https://www.surfpointrecovery.com/blog/the-ratio-of-male-and-female-taking-drugs","blog","unclassified","11","4212","14.1","5","1524","0","124","-82.2","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 11 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-is-a-dab-exploring-the-popular-cannabis-concentrate","blog","core","11","16906","14.9","7","6588","1","981","-65","2","0","0","AUDIT (core topical)","B_bleeding","low-value, 11 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-metroplus-assistance-cover-rehab-treatment","blog","core","10","1382","16.3","4","520","0","3","-98.5","0","0","0","AUDIT (core topical)","A+B","low-value, 10 clicks 365d"
"https://www.surfpointrecovery.com/blog/alcohol-and-testosterone","blog","unclassified","10","32324","27.8","7","19647","0","622","-93.5","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 10 clicks 365d"
"https://www.surfpointrecovery.com/blog/where-are-drugs-legal","blog","unclassified","10","3666","22.9","5","2173","1","225","-76.8","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 10 clicks 365d"
"https://www.surfpointrecovery.com/blog/benefits-when-you-stop-drinking-alcohol","blog","unclassified","10","13700","50.1","1","2888","0","530","-55","0","0","0","AUDIT (unclassified w/ traffic)","B_bleeding","low-value, 10 clicks 365d"
"https://www.surfpointrecovery.com/locations/coney-island","location_page","unclassified","6","404","11.1","4","176","0","0","-98.9","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 14 sess 90d, 3 conv 365d"
"https://www.surfpointrecovery.com/blog/how-to-safely-detox-from-drugs-at-home","blog","core","4","393","14.4","4","393","0","2","-98.5","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 4 clicks 365d"
"https://www.surfpointrecovery.com/locations/restorative-addiction-rehab-in-crown-heights-ny","location_page","core","4","305","43.4","0","0","0","0","0","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/blog/how-long-does-medicare-cover-inpatient-rehab","blog","core","2","2466","35.7","0","185","0","0","-98.9","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 2 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-outpatient-alcohol-rehab-works-and-what-you-need-to-know","blog","core","2","1254","78.8","1","45","0","1","-91.3","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 2 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-long-is-the-average-stay-in-inpatient-rehab","blog","core","2","773","17","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 2 clicks 365d"
"https://www.surfpointrecovery.com/blog/medications-to-help-you-stop-drinking","blog","unclassified","2","355","55.9","2","103","0","4","-90.1","0","0","0","NOINDEX","A_deindexed","low-value, 2 clicks 365d"
"https://www.surfpointrecovery.com/locations/most-effective-addiction-rehab-in-manhattan-beach-ny","location_page","core","2","341","43.6","1","89","0","2","-93.3","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 7 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/blog/how-much-does-inpatient-alcohol-rehab-cost-factors-to-consider","blog","core","2","702","62.2","1","8","0","1","-55.6","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 2 clicks 365d"
"https://www.surfpointrecovery.com/locations/harlem","location_page","unclassified","1","111","16.3","0","53","0","0","-96.4","0","0","0","REDIRECT","A_deindexed","out-of-borough doorway, no value"
"https://www.surfpointrecovery.com/locations/flatbush","location_page","unclassified","1","295","22.4","0","0","0","0","0","0","0","0","AUDIT","A_deindexed","real-catchment but minimal traffic"
"https://www.surfpointrecovery.com/locations/top-rehab-center-in-remsen-village-ny","location_page","core","1","131","26.6","0","0","0","0","0","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/locations/leading-addiction-rehab-in-bay-ridge-towers-ny","location_page","core","1","125","30","0","2","0","0","-50","0","0","0","AUDIT","A_deindexed","real-catchment but minimal traffic"
"https://www.surfpointrecovery.com/blog/what-is-an-inpatient-rehabilitation-facility-a-complete-guide","blog","core","1","1682","43.4","1","5","0","0","-71.4","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 1 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-qualify-for-inpatient-physical-rehabilitation","blog","core","1","122","11.4","1","56","0","0","-96.6","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 1 clicks 365d"
"https://www.surfpointrecovery.com/blog/where-are-the-best-drug-rehab-centers","blog","core","1","145","11.6","1","87","0","4","-88.2","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 1 clicks 365d"
"https://www.surfpointrecovery.com/blog/mixing-mucinex-and-alcohol","blog","unclassified","1","88","1","0","36","0","0","-94.7","0","0","0","DELETE","A_deindexed","thin/orphan, 1 clicks 365d"
"https://www.surfpointrecovery.com/blog/30-day-inpatient-rehab-program","blog","core","1","106","13.4","0","17","0","0","-89.5","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 1 clicks 365d"
"https://www.surfpointrecovery.com/locations/leading-addiction-recovery-center-in-georgetown-ny","location_page","core","1","373","41.6","0","105","0","1","-96.2","0","0","0","DELETE+REDIRECT","A_deindexed","out-of-state doorway, compliance risk"
"https://www.surfpointrecovery.com/blog/tobacco-addiction","blog","core","1","529","37.1","1","6","0","0","-75","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 1 clicks 365d"
"https://www.surfpointrecovery.com/blog/is-it-a-good-idea-to-move-if-im-addicted","blog","unclassified","1","215","7.1","1","183","0","2","-96.7","0","0","0","NOINDEX","A_deindexed","low-value, 1 clicks 365d"
"https://www.surfpointrecovery.com/locations/recommended-addiction-rehab-in-stillwell-brooklyn","location_page","core","1","70","18","1","70","0","4","-85.3","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 11 sess 90d, 1 conv 365d"
"https://www.surfpointrecovery.com/blog/can-you-get-drunk-off-of-mouthwash","blog","unclassified","1","51","20.1","0","0","0","0","0","0","0","0","DELETE","A_deindexed","thin/orphan, 1 clicks 365d"
"https://www.surfpointrecovery.com/blog/xanax-addiction-treatment","blog","core","0","288","74.1","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/drug-detox-timeline-key-milestones-in-detox-process","blog","core","0","244","51.2","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-to-pack-for-inpatient-rehab","blog","core","0","784","73.4","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/ways-to-help-deal-with-alcohol-withdrawal","blog","core","0","244","84.7","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/rumination","blog","core","0","57","25.2","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-is-inpatient-rehab","blog","core","0","123","29.6","0","13","0","0","-86.7","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-is-outpatient-drug-rehab","blog","core","0","635","62.1","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-much-does-drug-rehab-cost-without-insurance","blog","core","0","1006","61.3","0","13","0","2","-53.8","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/insurance-to-cover-inpatient-rehab-costs","blog","core","0","73","15.4","0","21","0","0","-91.3","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/everything-you-should-know-about-inpatient-rehab-physical-therapy","blog","core","0","322","26.8","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-do-hospitals-detox-alcoholism","blog","core","0","2064","83.8","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-break-your-sugar-addiction-in-10-days","blog","core","0","53","34.6","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-detox-from-alcohol-and-cigarettes","blog","core","0","52","28.3","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/reasons-why-teens-drink-and-experiment-with-drugs","blog","adjacent","0","136","26.5","0","0","0","0","0","0","0","0","NOINDEX","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/understanding-what-drug-detox-is-like","blog","core","0","77","16.5","0","77","0","0","-97.5","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-send-someone-to-drug-rehab","blog","core","0","199","38.7","0","5","0","0","-71.4","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-many-days-to-break-an-addiction","blog","core","0","538","67.1","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-to-detox-from-benzodiazepines","blog","core","0","467","84.3","0","1","0","1","100","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/rapid-drug-detox-benefits-risks-and-what-you-should-know","blog","core","0","289","38.2","0","14","0","0","-87.5","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/opioid-detox-at-home","blog","core","0","731","76.2","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/north-shore-of-staten-island","location_page","unclassified","0","184","57.5","0","31","0","3","-73.3","0","0","0","REDIRECT","A_deindexed","out-of-borough doorway, no value"
"https://www.surfpointrecovery.com/blog/how-to-stop-social-media-addiction","blog","core","0","63","49.4","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-are-drugs","blog","unclassified","0","211","54.2","0","0","0","0","0","0","0","0","NOINDEX","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-obamacare-cover-rehab-treatment","blog","core","0","867","47.7","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/why-is-alcohol-withdrawal-so-dangerous","blog","core","0","382","67.8","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/bpd-and-addiction","blog","core","0","551","69.7","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/alcohol-detox-drink","blog","core","0","886","24.4","0","73","0","4","-85.9","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/recovery-center-in-dyker-heights-ny","location_page","core","0","112","37.6","0","10","0","1","-63.6","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 15 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/blog/does-kaiser-permanente-cover-rehab-treatment","blog","core","0","900","47","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/most-common-opioid-detox-symptoms","blog","core","0","97","8","0","54","0","2","-88.9","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-molina-healthcare-cover-rehab-treatment","blog","core","0","923","35.4","0","18","0","0","-90","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/comprehensive-rehabilitation-center-in-gravesend-bay-ny","location_page","core","0","91","16.9","0","61","0","0","-96.8","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 12 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/locations/flatlands","location_page","unclassified","0","53","15.1","0","13","0","4","-9.1","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 6 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/blog/keys-to-overcome-alcoholism","blog","core","0","126","33.3","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/rehab-center-in-new-utrecht-ny","location_page","core","0","56","23.5","0","7","0","1","-50","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 5 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/locations/bensonhurst","location_page","unclassified","0","161","40.9","0","0","0","0","0","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 5 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/locations/east-midwood","location_page","unclassified","0","282","49.4","0","3","0","0","-60","0","0","0","KEEP-AUDIT","A_deindexed","real-catchment location, 7 sess 90d, 0 conv 365d"
"https://www.surfpointrecovery.com/blog/benefits-of-alcohol-detox","blog","core","0","138","55.2","0","35","0","4","-69.7","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-cigna-cover-rehab-treatment","blog","core","0","1218","47.9","0","24","0","1","-84","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/when-is-it-time-to-seek-mental-health-treatment","blog","adjacent","0","712","37.9","0","0","0","0","0","0","0","0","DELETE","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-are-outpatient-treatment-programs","blog","unclassified","0","82","65.7","0","1","0","1","100","0","0","0","DELETE","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/what-is-addiction","blog","core","0","412","60.4","0","20","0","2","-70","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/does-highmark-cover-rehab-treatment","blog","core","0","448","56.3","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/prospect-lefferts-gardens","location_page","unclassified","0","377","16.8","0","113","0","3","-92.9","0","0","0","DELETE+REDIRECT","A_deindexed","doorway, no signal"
"https://www.surfpointrecovery.com/locations/top-rated-rehab-center-in-sunset-heights-ny","location_page","core","0","76","55.6","0","0","0","0","0","0","0","0","DELETE+REDIRECT","A_deindexed","doorway, no signal"
"https://www.surfpointrecovery.com/locations/professional-addiction-rehab-in-lighthouse-hill-ny","location_page","core","0","66","31.8","0","48","0","1","-91.8","0","0","0","DELETE+REDIRECT","A_deindexed","doorway, no signal"
"https://www.surfpointrecovery.com/blog/how-long-do-muscle-relaxers-stay-in-your-system","blog","unclassified","0","918","3","0","147","0","0","-98.7","0","0","0","DELETE","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/trusted-rehab-center-in-windsor-terrace-ny","location_page","core","0","188","17.4","0","11","0","3","-20","0","0","0","DELETE+REDIRECT","A_deindexed","doorway, no signal"
"https://www.surfpointrecovery.com/blog/how-much-does-an-addiction-counselor-make","blog","core","0","81","32","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/dedicated-recovery-center-in-bergen-beach-brooklyn","location_page","core","0","105","13.8","0","105","0","4","-90.3","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/locations/south-slope","location_page","unclassified","0","81","30.8","0","0","0","0","0","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/locations/astoria","location_page","unclassified","0","308","48.9","0","1","0","1","100","0","0","0","AUDIT","A_deindexed","out-of-borough with some signal"
"https://www.surfpointrecovery.com/locations/hamilton-heights","location_page","unclassified","0","56","34.5","0","21","0","1","-81.8","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/locations/starrett-city","location_page","unclassified","0","135","21.9","0","11","0","4","11.1","0","0","0","AUDIT","A_deindexed","real-catchment but minimal traffic"
"https://www.surfpointrecovery.com/locations/professional-rehab-center-in-east-flatbush-ny","location_page","core","0","185","44.9","0","14","0","2","-57.1","0","0","0","AUDIT","A_deindexed","real-catchment but minimal traffic"
"https://www.surfpointrecovery.com/blog/importance-of-aftercare-in-recovery","blog","core","0","168","56.6","0","4","0","4","400","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/internet-addiction","blog","core","0","186","38.5","0","1","0","0","-33.3","0","0","0","AUDIT (core topical)","A_deindexed","low-value, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/little-caribbean","location_page","unclassified","0","147","38.8","0","16","0","2","-62.5","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/locations/new-jersey","location_page","unclassified","0","102","54.6","0","65","0","1","-93.9","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/locations/professional-addiction-rehab-in-prospect-park-south-ny","location_page","core","0","404","30.1","0","5","0","1","-33.3","0","0","0","AUDIT","A_deindexed","location page with some signal"
"https://www.surfpointrecovery.com/blog/how-long-does-inpatient-rehab-physical-therapy-last","blog","core","0","314","6.6","0","152","0","0","-98.7","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/the-duration-of-an-adderall-outpatient-rehab-program-explained","blog","core","0","68","18","0","5","0","2","20","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-much-does-alcohol-rehab-cost","blog","core","0","1213","63.1","0","11","0","3","-20","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/addiction-counselors","blog","core","0","291","48","0","2","0","0","-50","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/dual-diagnosis","blog","core","0","997","72.6","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-long-to-rewire-brain-from-addiction","blog","core","0","660","49.8","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-long-does-alcohol-detox-take","blog","core","0","59","33.8","0","29","0","4","-63","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/locations/east-flatbush","location_page","unclassified","0","104","51.9","0","22","0","2","-72.7","0","0","0","AUDIT","A_deindexed","real-catchment but minimal traffic"
"https://www.surfpointrecovery.com/blog/the-importance-of-sleep-during-recovery","blog","core","0","282","38.7","0","7","0","0","-77.8","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/bipolar-disorder-and-addiction","blog","core","0","790","52.5","0","0","0","0","0","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
"https://www.surfpointrecovery.com/blog/how-long-to-detox-from-benzodiazepines","blog","core","0","314","74.7","0","1","0","1","100","0","0","0","AUDIT (core topical)","A_deindexed","thin/orphan, 0 clicks 365d"
